px,py
9019.68,-10491.2
9020.16,-10492.6
9018.01,-10496
9015.9,-10499.4
9013.83,-10502.9
9011.81,-10506.4
9009.82,-10510
9007.89,-10513.6
9006,-10517.3
9004.16,-10521
9002.39,-10524.8
9000.68,-10528.6
8999.02,-10532.5
8997.41,-10536.4
8995.8,-10540.4
8994.24,-10544.4
8992.74,-10548.4
8991.31,-10552.5
8989.93,-10556.6
8988.61,-10560.8
8987.35,-10565
8987.44,-10566.6
8987.55,-10568.2
8987.53,-10570
8987.53,-10571.8
8987.54,-10573.6
8987.58,-10575.4
8987.63,-10577.3
8987.69,-10579.1
8987.78,-10581
8987.88,-10582.9
8988,-10584.8
8988.14,-10586.7
8988.3,-10588.7
8988.47,-10590.6
8988.66,-10592.6
8988.87,-10594.5
8989.1,-10596.5
8989.34,-10598.5
8989.6,-10600.6
8989.94,-10602.5
8990.29,-10604.4
8990.67,-10606.3
8991.07,-10608.3
8991.95,-10610.2
8992.85,-10612.1
8993.77,-10614
8994.69,-10616
8995.64,-10617.9
8996.6,-10619.9
8997.57,-10621.9
8998.56,-10623.9
8999.56,-10625.9
9000.58,-10627.9
9002.85,-10631.5
9005.15,-10635.1
9007.47,-10638.8
9009.82,-10642.4
9012.2,-10646.1
9014.61,-10649.8
9017.05,-10653.5
9019.5,-10657.3
9021.97,-10661
9024.48,-10664.8
9027.02,-10668.6
9029.59,-10672.4
9032.19,-10676.3
9034.82,-10680.1
9037.48,-10684
9040.18,-10687.9
9042.9,-10691.8
9045.66,-10695.7
9048.44,-10699.7
9051.26,-10703.6
9054.11,-10707.6
9057,-10711.6
9059.92,-10715.6
9062.87,-10719.6
9065.85,-10723.7
9068.87,-10727.7
9071.92,-10731.8
9075,-10735.9
9078.12,-10740
9081.27,-10744.2
9084.46,-10748.3
9087.69,-10752.5
9090.94,-10756.6
9094.24,-10760.8
9097.57,-10765
9100.93,-10769.3
9104.33,-10773.5
9107.77,-10777.7
9111.25,-10782
9114.76,-10786.3
9116.61,-10788.9
9116.78,-10790
9116.97,-10791.1
9117.2,-10792.2
9117.45,-10793.3
9117.73,-10794.5
9118.02,-10795.6
9118.34,-10796.8
9118.67,-10798
9119.02,-10799.2
9119.39,-10800.4
9119.77,-10801.6
9120.18,-10802.9
9120.6,-10804.1
9121.04,-10805.4
9121.5,-10806.6
9121.97,-10807.9
9122.75,-10810.2
9123.52,-10812.5
9124.3,-10814.7
9125.08,-10816.9
9125.86,-10819.2
9126.65,-10821.3
9127.44,-10823.5
9128.22,-10825.7
9129.01,-10827.8
9129.81,-10829.9
9130.6,-10832
9131.39,-10834
9132.19,-10836.1
9132.98,-10838.1
9133.77,-10840.1
9134.56,-10842
9135.35,-10844
9136.14,-10845.9
9136.92,-10847.8
9137.7,-10849.7
9138.47,-10851.5
9139.23,-10853.4
9139.99,-10855.2
9140.73,-10856.9
9141.47,-10858.7
9142.19,-10860.5
9142.9,-10862.2
9143.6,-10863.9
9144.28,-10865.6
9144.95,-10867.3
9145.6,-10868.9
9146.23,-10870.6
9146.84,-10872.2
9147.43,-10873.8
9148,-10875.4
9148.55,-10877
9149.07,-10878.6
12100.5,-10880.3
12101.1,-10881.9
12101.7,-10883.5
12102.2,-10885.1
12102.7,-10886.7
12103.2,-10888.3
12103.7,-10889.9
12104.2,-10891.5
12104.6,-10893.1
12105,-10894.7
12105.3,-10896.3
12105.7,-10898
12106,-10899.6
12106.3,-10901.3
12106.5,-10903
12106.7,-10904.7
12106.9,-10906.4
12107.1,-10908.2
12107.2,-10910
12107.3,-10911.7
12107.4,-10913.5
12107.5,-10914.9
12107.6,-10916.2
12107.6,-10917.6
12107.7,-10918.9
12106.9,-10920.6
12106.2,-10922.2
12105.3,-10923.9
12104.5,-10925.6
12103.5,-10927.4
12102.5,-10929.2
12101.5,-10931.1
12100.4,-10933
12099.3,-10934.9
12098.1,-10936.9
12096.8,-10939
12095.5,-10941
12094.2,-10943.2
12092.8,-10945.3
12091.3,-10947.6
12089.8,-10949.8
12088.2,-10952.1
12086.6,-10954.5
12084.9,-10956.9
12083.1,-10959.4
12081.3,-10961.9
12079.5,-10964.5
12077.6,-10967.1
12075.6,-10969.8
12073.6,-10972.5
12071.5,-10975.3
12069.4,-10978.2
12067.2,-10981.1
12064.9,-10984
12062.6,-10987
12060.2,-10990.1
12057.8,-10993.2
12055.3,-10996.3
12052.7,-10999.5
12050.1,-11002.8
12047.4,-11006.1
12044.6,-11009.5
12041.8,-11012.9
12038.9,-11016.4
12035.9,-11019.9
12032.9,-11023.4
12029.8,-11027.1
12026.6,-11030.7
12023.4,-11034.4
12020.1,-11038.2
12016.7,-11042
12013.2,-11045.8
12009.6,-11049.7
12006,-11053.6
12002.3,-11057.6
11998.5,-11061.6
11994.6,-11065.6
11990.6,-11069.7
11986.6,-11073.8
11982.4,-11078
11978.2,-11082.1
11973.8,-11086.3
11969.4,-11090.6
11964.8,-11094.8
11960.2,-11099
11955.4,-11103.3
11950.6,-11107.5
11945.6,-11111.8
11940.5,-11116
11935.3,-11120.2
11930,-11124.5
11924.5,-11128.6
11918.9,-11132.8
11913.2,-11136.9
11907.3,-11141
11901.3,-11145
11895.2,-11148.9
11888.9,-11152.8
11882.4,-11156.5
11875.8,-11160.2
11869.1,-11163.7
11862.1,-11167.1
11855.1,-11170.3
11847.8,-11173.3
11840.4,-11176.2
11832.9,-11178.8
11825.2,-11181.2
11817.3,-11183.3
11809.3,-11185.1
11801.2,-11186.6
11792.9,-11187.8
11788.7,-11188
11784.4,-11188
11780.1,-11187.9
11775.7,-11187.5
11771.4,-11186.8
11767,-11186
11762.7,-11184.9
11758.5,-11183.6
11754.3,-11182
11750.2,-11180.2
11746.1,-11178.2
11742.2,-11176
11738.4,-11173.6
11734.7,-11171
11731.2,-11168.2
11727.7,-11165.3
11724.5,-11162.2
11721.3,-11159
11718.3,-11155.7
11715.5,-11152.3
11712.7,-11148.8
11710.1,-11145.3
11707.7,-11141.7
11705.3,-11138
11703.1,-11134.4
11700.9,-11130.7
11698.9,-11126.9
11696.9,-11123.2
11695.1,-11119.4
11693.3,-11115.7
11691.6,-11111.9
11690,-11108.2
11688.5,-11104.4
11687,-11100.7
11685.6,-11097
11684.2,-11093.3
11682.9,-11089.6
11681.7,-11086
11680.5,-11082.3
11679.3,-11078.7
11678.2,-11075.2
11677.1,-11071.6
11676.1,-11068.1
11675,-11064.6
11674,-11061.2
11673.1,-11057.8
11672.1,-11054.4
11671.2,-11051.1
11670.3,-11047.8
8767.99,-11044.5
8767.12,-11041.2
8766.26,-11038
8765.42,-11034.9
8764.59,-11031.8
8763.77,-11028.7
8762.96,-11025.6
8762.16,-11022.6
8761.36,-11019.6
8760.57,-11016.7
8759.78,-11013.8
8759.09,-11010.2
8758.41,-11006.7
8757.72,-11003.2
8757.03,-10999.8
8756.34,-10996.4
8755.64,-10993
8754.94,-10989.7
8754.53,-10986.4
8754.12,-10983.1
8753.7,-10979.9
8753.28,-10976.8
8752.86,-10973.6
8752.43,-10970.5
8751.99,-10967.5
8751.55,-10964.5
8751.1,-10961.5
6213.01,-10958.6
6212.54,-10955.7
6212.07,-10952.9
6211.59,-10950.1
6211.1,-10947.3
6210.61,-10944.6
6210.1,-10941.9
6209.58,-10939.3
6209.06,-10936.7
6208.52,-10934.2
6207.97,-10931.7
6207.42,-10929.2
6206.85,-10926.8
6206.27,-10924.4
6205.68,-10922
6205.08,-10919.7
6204.47,-10917.5
6203.85,-10915.3
6203.22,-10913.1
6202.58,-10910.9
6201.92,-10908.8
6201.25,-10906.8
6200.57,-10904.8
6199.88,-10902.8
6199.18,-10900.9
6198.47,-10899
6197.75,-10897.1
6197.31,-10894.4
6196.85,-10891.7
6196.37,-10889.1
6195.87,-10886.5
6195.35,-10883.9
6194.81,-10881.4
6194.25,-10879
6193.68,-10876.5
6193.08,-10874.2
6192.46,-10871.8
6191.83,-10869.6
6191.18,-10867.3
6190.5,-10865.1
6189.81,-10863
6189.11,-10860.9
6188.57,-10858.8
6188.03,-10856.8
6187.46,-10854.8
6186.88,-10852.8
6186.29,-10850.9
6185.68,-10849
6185.06,-6806.44
6184.43,-6804.66
6183.77,-6802.93
6183.11,-6801.24
6182.43,-6799.59
6181.74,-6797.99
6181.04,-6796.43
6180.32,-6794.92
6179.59,-6793.45
6178.85,-6792.02
6178.09,-6790.64
6177.32,-13001.6
6176.54,-13000.3
6175.75,-12999.1
6174.95,-12997.9
6174.14,-12996.7
6173.31,-12995.6
6172.48,-12994.5
6171.63,-12993.4
10314.2,-12992.4
10313.3,-12991.5
10312.4,-12990.6
10311.5,-12989.7
10310.6,-12988.9
10309.7,-12988.1
10308.8,-12987.3
10307.9,-12986.6
10307,-12986
10306,-12985.3
10305.1,-12984.8
10304.1,-12984.2
10303.2,-12983.7
10302.2,-12983.3
10301.2,-12982.8
10300.2,-12982.5
10299.2,-12982.1
10298.2,-12981.8
10297.2,-12981.6
10296.2,-12981.3
10295.2,-12981.1
10294.2,-12981
10293.1,-12980.9
10292.1,-12980.8
10291.1,-12980.8
10290,-12980.8
10289,-12980.8
10287.9,-12980.9
10286.8,-12981
10285.8,-12981.2
10284.7,-12981.4
10283.6,-12981.6
10282.5,-12981.9
10281.4,-12982.2
10280.4,-13150.6
10279.3,-13150.9
10278.2,-13151.3
10277.1,-13151.6
10276,-13152.1
10274.9,-13152.5
10273.8,-13153
10272.8,-13153.6
10271.6,-13154.5
10270.5,-13155.4
10269.3,-13156.3
10268.2,-13157.3
10267,-13158.3
10265.9,-13159.4
10264.7,-13160.4
10263.6,-13161.5
10262.5,-13162.7
10261.3,-13163.8
10260.2,-13165
10259,-13166.2
10257.9,-13167.4
10256.8,-13168.7
10255.7,-13169.9
10254.9,-13170.9
10254.1,-13171.9
10253.3,-13172.9
10252.4,-13174
10252.2,-13175.1
10252,-13176.3
10251.8,-13177.5
10251.6,-19599.6
10251.4,-19600.9
10251.2,-19602.1
10251,-19603.4
10250.2,-19604.7
10249.4,-19606
10248.6,-19607.3
10247.8,-19608.7
10247,-19610.1
10246.2,-19611.5
10245.4,-19612.9
10244.6,-19614.4
10243.8,-19615.8
10243,-19617.4
10242.2,-19618.9
10241.4,-19620.5
10240.6,-19622
10239.9,-19623.7
10239.1,-19625.3
10238.3,-19627
10237.6,-19628.7
10236.8,-19630.4
10236.1,-19632.1
10235.3,-19633.9
10234.6,-19635.7
10233.9,-19637.5
10233.2,-19639.4
10232.5,-19641.3
10231.8,-19643.2
10231.1,-19645.1
10230.5,-19647.1
10229.9,-19649
10229.2,-19651.1
10228.6,-19653.1
10228,-19655.1
10227.4,-19657.2
10226.9,-19659.3
10226.3,-19661.5
10225.8,-19663.6
10225.3,-19665.8
10224.8,-19668
10224.3,-19670.2
10223.9,-19672.5
10223.5,-19674.7
10223.1,-19677
10222.7,-19679.3
10222.4,-19681.7
10222,-19684
10221.7,-19686.4
10221.5,-19688.8
10221.3,-19691.2
10221,-19693.6
10220.9,-19696.1
10220.7,-19698.6
10220.6,-19701
10220.6,-19703.5
10220.5,-19706
10220.5,-19708.6
10220.6,-19711.1
10220.7,-19713.6
10220.8,-19716.2
10221,-19718.7
10221.2,-19721.3
10221.6,-19724.8
8459.82,-19728.2
6024.34,-19731.7
6024.96,-19735.2
6025.63,-19738.7
6026.35,-19742.2
6027.12,-19745.6
6027.95,-19749.1
6028.84,-19752.6
6029.78,-19756
6030.78,-19759.5
6031.84,-19762.9
6032.95,-19766.4
6034.12,-19769.8
6035.36,-19773.2
6036.64,-19776.5
6037.99,-19779.9
6039.4,-19783.2
6040.86,-19786.5
6042.38,-19789.8
6043.96,-19793.1
6045.6,-19796.3
6047.3,-19799.5
6049.05,-19802.7
6050.85,-19805.8
6052.72,-19808.9
6054.63,-19811.9
6056.6,-19814.9
6058.62,-19817.9
6060.7,-19820.8
6062.82,-19823.7
6064.99,-19826.5
6067.21,-19829.3
6069.48,-19832.1
6071.79,-19834.7
6074.15,-19837.4
6076.55,-19840
6078.99,-19842.5
6081.47,-19845
6083.98,-19847.4
6086.54,-19849.7
6089.13,-19852
6091.75,-19854.3
6094.41,-19856.5
6097.09,-19858.6
6099.81,-19860.7
6102.55,-19862.7
6105.32,-19864.6
6110.33,-19868.3
6115.38,-19871.9
6120.47,-19875.4
6125.59,-19878.8
6130.75,-19882
6135.94,-19885.2
6141.15,-19888.3
6146.39,-19891.2
6151.66,-19894.1
6156.94,-19896.9
6162.24,-19899.6
6167.56,-19902.1
6172.89,-19904.6
6178.23,-19907
6183.58,-19909.3
6188.94,-19911.5
6194.3,-19913.6
6199.67,-19915.6
6205.03,-19917.5
6210.4,-19919.3
6215.76,-19921
6221.13,-19922.7
6226.48,-19924.2
6231.83,-19925.7
6237.17,-19927
6242.5,-19928.3
6247.82,-19929.5
6253.13,-19930.7
6258.43,-19931.7
6263.71,-19932.7
6268.98,-19933.6
6274.23,-19934.4
6279.46,-19935.1
6284.68,-19935.7
6289.88,-19936.3
6295.05,-19936.8
6300.21,-19937.2
6305.35,-19937.6
6310.46,-19937.9
6315.56,-19938.1
6320.57,-19938.5
6325.57,-19938.8
6330.53,-19939.1
6335.48,-19939.3
6340.4,-19939.4
6345.29,-19939.5
6350.16,-19939.5
6355,-19939.5
6359.82,-19939.4
6364.61,-19939.3
6369.38,-19939.1
6374.11,-19938.8
6378.83,-19938.5
6383.51,-19938.1
6388.17,-19937.7
6392.8,-19937.3
6397.4,-19936.7
6401.98,-19936.2
6406.53,-19935.6
6411.06,-19934.9
6415.55,-19934.2
6420.02,-19933.5
6424.46,-19932.7
6428.88,-19931.8
6433.27,-19930.9
6437.63,-19930
6441.96,-19929
6446.27,-19928
6450.55,-19927
6454.81,-19925.9
6459.09,-19924.3
6463.34,-19922.8
6467.57,-19921.1
6471.77,-19919.4
6475.94,-19917.7
6480.09,-19916
6484.21,-19914.2
6488.31,-19912.3
6492.37,-19910.4
6496.42,-19908.5
6500.43,-19906.6
6504.42,-19904.6
6508.39,-19902.5
6512.32,-19900.5
6516.23,-19898.4
6520.12,-19896.2
6523.98,-19894.1
6527.82,-19891.9
6531.62,-19889.6
6535.41,-19887.4
6539.17,-19885.1
6542.9,-19882.7
6546.61,-19880.4
6550.29,-19878
6553.95,-19875.6
6557.58,-19873.1
6561.18,-19870.7
6564.76,-19868.2
6568.31,-19865.7
6571.83,-19863.1
6575.32,-19860.5
6578.79,-19858
6582.23,-19855.3
6585.64,-19852.6
6589.02,-19849.9
6592.37,-19847.2
6595.69,-19844.4
6598.98,-19841.6
6602.24,-19838.8
6605.47,-19836
6608.67,-19833.2
6611.84,-19830.3
6614.98,-19827.4
6618.08,-19824.5
6621.15,-19821.6
6624.19,-19818.7
6627.2,-19815.7
6630.29,-19813.6
6633.36,-19811.5
6636.39,-19809.4
6639.4,-19807.3
6642.38,-19805.2
6645.32,-19803.1
6648.24,-19801
6651.12,-19798.9
6653.97,-19796.8
6656.72,-19794.8
6659.44,-19792.7
6662.13,-19790.7
6664.78,-19788.6
6667.4,-19786.6
6669.98,-19784.5
6672.53,-19782.5
6675.04,-19780.4
6677.52,-19778.4
6679.95,-19776.3
6682.35,-19774.3
6684.71,-19772.2
6687.04,-19770.1
6689.32,-19768.1
6691.56,-19766
6693.76,-19763.9
6695.92,-19761.8
6698.03,-19759.7
6700.1,-19757.6
6702.13,-19755.5
6704.12,-19753.4
6706.06,-19751.3
6707.96,-19749.2
6709.81,-19747
6711.61,-19744.9
6713.37,-19742.8
6715.08,-19740.6
6716.75,-19738.4
6718.37,-19736.3
6719.94,-19734.1
6721.46,-19731.9
6722.93,-19729.7
6724.35,-19727.4
6725.72,-19725.2
6727.05,-19723
6728.32,-19720.7
6729.54,-19718.4
6730.72,-19716.1
6731.84,-19713.8
6732.91,-19711.5
6733.92,-19709.2
6734.89,-19706.8
6735.8,-19704.5
6736.66,-19702.1
6737.47,-19699.7
6738.23,-19697.3
6738.93,-19694.8
6739.58,-19692.4
6740.17,-19689.9
6740.71,-19687.4
6741.2,-19684.9
6741.63,-19682.4
6742,-19679.8
6742.32,-19677.2
6742.59,-19674.6
6742.8,-19414.9
6742.95,-19412.2
6743.05,-19409.6
6743.09,-19406.9
6743.08,-19404.2
6743.01,-19401.5
6742.88,-19398.7
6742.69,-19396
6742.44,-19393.2
6742.14,-19390.4
6741.78,-19387.6
6741.36,-19384.7
6740.87,-19381.8
6740.33,-19378.9
6739.73,-19376
6739.07,-19373.1
6738.34,-19370.1
6737.56,-19367.1
6736.71,-19364.1
6735.8,-19361.1
6734.83,-19358
6733.79,-19354.9
6732.69,-19351.8
6731.53,-19348.7
6730.3,-19345.6
6729.01,-19342.4
6727.65,-19339.2
6726.22,-19336
6724.73,-19332.7
6723.16,-19329.5
6721.54,-19326.2
6719.84,-19322.9
6718.07,-19319.5
6716.23,-19316.2
6714.32,-19312.8
6712.34,-19309.4
6710.29,-19306
6708.17,-19302.6
6705.97,-19299.1
6703.7,-19295.6
6701.35,-19292.1
6698.93,-19288.6
6696.44,-19285.1
6693.86,-19281.5
6691.21,-19278
6688.48,-19274.4
6685.67,-19270.8
6682.78,-19267.2
6679.81,-19263.5
6676.76,-19259.9
6673.63,-19256.2
6670.41,-19252.5
6667.15,-19248.8
6663.79,-19245.1
6660.35,-19241.3
6656.83,-19237.6
6653.21,-19233.8
6649.5,-19230.1
6645.71,-19226.3
6641.82,-19222.5
6637.84,-19218.7
6633.77,-19214.9
6629.78,-19211.4
6625.69,-19207.8
6621.51,-19204.3
6617.24,-19200.7
6612.88,-19197.2
6608.42,-19193.6
6603.86,-19190.1
6599.21,-19186.6
6594.46,-19183
6589.61,-19179.5
6584.67,-19176
6579.63,-19172.5
6574.49,-19169
6569.25,-19165.5
6563.92,-19162.1
6558.45,-19158.4
6552.88,-19154.7
6549.36,-19150
6545.77,-19145.4
6542.12,-19140.8
6538.41,-19136.2
6534.63,-19131.7
6530.78,-19127.2
6526.87,-19122.8
6522.9,-19118.4
6518.87,-19114.1
6514.77,-19109.8
6510.62,-19105.6
6506.4,-19101.4
6502.13,-19097.3
6497.8,-19093.3
6493.41,-19089.3
6488.97,-19085.4
6484.47,-19081.6
6479.93,-19077.8
6475.33,-19074.2
6470.69,-19070.6
6465.99,-19067
6461.26,-19063.6
6456.48,-19060.3
6451.67,-19057
6446.82,-19053.8
6441.93,-19050.8
6437.01,-19047.8
6432.07,-19045
6427.09,-19042.2
6422.1,-19039.5
6417.08,-19036.9
6412.05,-19034.4
6407,-19032
6401.94,-19029.7
6396.87,-19027.6
6391.8,-19025.5
6386.72,-19023.5
6381.65,-19021.6
6376.58,-19019.7
6371.51,-19018
6366.46,-19016.3
6361.42,-19014.8
6356.39,-19013.3
6351.38,-19011.9
6346.4,-19010.6
6341.44,-19009.4
6336.51,-19008.3
6331.61,-19007.2
6326.74,-19006.3
6321.9,-19005.4
6317.1,-19004.6
6312.34,-19003.9
6307.62,-19003.3
6302.95,-19002.7
6298.32,-19002.2
6293.74,-19001.7
6289.2,-19001.4
6284.72,-19001
6280.29,-19000.8
6275.91,-19000.6
6271.58,-19000.4
6267.31,-19000.3
6263.1,-19000.3
6258.94,-19000.3
6254.84,-19000.3
6250.8,-19000.4
6246.82,-19000.5
6242.9,-19000.6
6239.04,-19000.8
6235.24,-19001
6231.5,-19001.2
6227.83,-19001.5
6224.48,-19001.6
6221.2,-19001.7
6217.99,-19001.8
6214.85,-19001.9
6211.77,-19002.1
6208.77,-19002.2
6205.83,-19002.4
6202.96,-19002.6
6200.16,-19002.8
6197.42,-19003
6194.75,-19003.2
6192.15,-19003.3
6189.61,-19003.5
6187.14,-19003.7
6184.73,-19003.9
6182.38,-19004.1
6180.1,-19004.3
6177.88,-19004.4
6175.72,-19004.6
6173.62,-19004.7
6171.58,-19004.8
6169.6,-19004.9
6167.68,-19005
6165.81,-19005.1
6164.01,-19005.2
6162.25,-19005.2
6160.56,-19005.2
6158.91,-19005.2
6157.32,-19005.2
6155.78,-19005.2
6152.87,-19006.2
6150.04,-19007.1
6147.28,-19008
6144.59,-19008.9
6141.97,-19009.7
6139.42,-19010.5
6136.43,-19011.9
6133.5,-19013.2
6130.64,-19014.4
6127.83,-19015.6
6125.09,-19016.8
6122.4,-19017.9
6119.77,-19019
6117.2,-19020
6114.68,-19021
6112.22,-19022
6109.81,-17839
6107.46,-17839.9
6105.15,-17840.7
6102.9,-17841.4
6100.7,-17842.2
6098.55,-17842.8
6096.45,-17843.5
6094.39,-17844
6092.38,-17844.6
6090.42,-17845.1
6089.14,-17844.9
6087.89,-17844.7
6086.66,-17844.4
6085.46,-17844.2
6084.28,-17843.9
6083.13,-17843.5
6082,-17843.2
6080.89,-17842.8
6079.81,-17842.3
6078.74,-17841.9
6077.7,-17841.4
6076.68,-17840.9
6075.67,-17840.3
6074.68,-17839.7
6073.71,-17839.1
6072.76,-17838.4
6071.83,-17837.8
6070.9,-17837
6070,-17836.3
6069.11,-17835.5
6068.23,-17834.7
6067.36,-17833.9
6066.51,-17833
6065.67,-17832.1
6065.72,-17830.5
6065.78,-17828.8
6065.82,-17827
6065.37,-17823.6
6064.93,-17820.1
6064.48,-17816.6
6064.23,-17812.8
6063.99,-17809
6063.75,-17805.2
6063.53,-17801.3
6063.32,-17797.5
6062.91,-17793.5
6062.52,-17789.5
6062.13,-17785.6
6061.76,-17781.6
6061.39,-17777.6
6061.03,-17773.5
6060.7,-17769.7
6060.36,-17765.9
6059.8,-17762.6
6059.23,-17759.3
6058.64,-17756
6058.04,-17752.7
6057.43,-17749.4
6056.8,-17746.1
6056.16,-17742.8
6055.51,-17739.6
6054.72,-17735.6
6053.92,-17731.6
6053.12,-17727.6
6052.31,-17723.6
6051.5,-17719.6
6050.67,-17715.6
6049.84,-17711.6
6048.99,-17707.5
6048.14,-17703.5
6047.67,-17699
6047.2,-17694.5
6046.73,-17690
6046.25,-17685.5
6045.78,-17681
6045.3,-17676.5
6044.83,-17671.9
6044.35,-17667.4
6043.87,-17662.9
6043.38,-17658.3
6042.9,-17653.8
6042.42,-17649.2
6041.93,-17644.7
6041.45,-17640.1
6040.96,-17635.6
6040.47,-17631
6039.99,-17626.4
6039.5,-17621.9
6039.01,-17617.3
6038.52,-17612.7
6038.03,-17608.1
6037.54,-17603.5
6037.05,-13700.1
6036.56,-13695.5
6036.07,-13690.9
6035.58,-13686.3
6035.09,-13681.7
6034.6,-13677.1
6034.11,-13672.4
6033.62,-13667.8
6033.13,-13663.2
6032.65,-13658.5
6032.16,-13653.9
6031.68,-13649.2
6031.2,-13644.5
6030.72,-13639.9
6030.24,-13635.2
6029.76,-13630.5
6029.29,-13625.8
6028.81,-13621.2
6028.34,-13616.5
6027.88,-13611.8
6027.42,-13607.1
6026.96,-13602.4
6026.5,-13597.7
6026.05,-13592.9
6025.6,-13588.2
6025.16,-13583.5
6024.57,-13578.7
6023.98,-13573.8
6023.4,-13569
6022.83,-13564.1
6022.26,-13559.2
6021.7,-13554.3
6021.14,-13549.4
6020.59,-13544.5
6019.97,-13539.6
6019.36,-13534.7
6018.75,-13529.7
6018.15,-13524.8
6017.56,-13519.8
6016.98,-13514.9
6016.41,-13509.9
6015.85,-13504.9
6015.3,-13499.9
6014.76,-13494.9
6014.23,-13489.9
6013.71,-13484.9
6013.21,-13479.8
6012.71,-13474.8
6012.22,-13469.7
6011.75,-13464.7
6011.29,-13459.6
6010.98,-13454.4
6010.67,-13449.3
6010.38,-13444.1
6010.1,-13439
6009.83,-13433.8
6009.58,-13428.7
6009.34,-13423.5
6009.11,-13418.3
6008.9,-13413.1
6008.69,-13407.9
6008.51,-13402.7
6008.34,-13397.6
6008.18,-13392.4
6008.04,-13387.2
6007.92,-13382
6007.81,-13376.8
6007.71,-13371.6
6007.64,-13366.4
6007.57,-13361.1
6007.53,-13355.9
6007.55,-13350.9
6007.43,-13345.9
6007.34,-13340.8
6007.26,-13335.8
6007.2,-13330.7
6007.15,-13325.6
6007.12,-13320.6
6007.12,-13315.5
6007.13,-13310.5
6007.15,-13305.4
6007.2,-13300.4
6007.27,-13295.3
6007.35,-13290.3
6007.46,-13285.3
6007.58,-13280.3
10759,-13275.3
10759.1,-13270.3
10759.3,-13265.3
10759.5,-13260.4
10759.7,-13255.4
10760,-13250.5
10760.2,-13245.5
10760.5,-13240.6
10761,-13236
10761.5,-13231.4
10762.1,-13226.8
10762.6,-13222.3
10763.2,-13217.7
10763.8,-13213.2
10764.4,-13208.7
10765.1,-13204.3
10765.8,-13199.8
10766.5,-13195.4
10767.2,-13191
9075.72,-13186.7
9076.37,-13182.3
9077.04,-13178
9077.73,-13173.8
9078.44,-13169.5
9079.17,-13165.3
9079.91,-13161.1
9080.67,-13157
9081.45,-13152.9
9082.25,-13148.8
9083.07,-13144.7
9083.9,-13140.7
9084.75,-13136.7
9085.61,-13132.7
9086.5,-13128.8
9087.4,-13124.9
9088.31,-13121.1
9089.24,-13117.2
9090.19,-13113.4
9091.15,-13109.7
9092.12,-13106
9093.11,-13102.3
9094.11,-13098.6
9095.13,-13095
9096.15,-13091.4
9097.19,-13087.9
9098.62,-13084.1
9100.07,-13080.4
9101.53,-13076.6
9103,-13072.9
9104.49,-13069.2
9105.98,-13065.6
9107.48,-13062
9108.99,-13058.4
9110.5,-13054.8
9112.03,-13051.3
9113.56,-13047.8
9115.09,-13044.3
9116.63,-13040.8
9118.18,-13037.4
9119.72,-13033.9
9121.35,-13030.5
9122.98,-13027.2
9124.42,-13025.2
9125.86,-13023.3
9127.76,-13021.5
9129.66,-13019.8
9131.56,-13018.1
9133.49,-13016.5
9135.42,-13014.8
9137.33,-13013.3
9139.24,-13011.7
9141.14,-13010.2
9143.03,-13008.7
9144.91,-13007.2
9146.78,-13005.7
9148.64,-13004.3
9150.48,-13002.8
9152.32,-13001.4
9154.14,-13000
9155.95,-12998.7
9157.75,-12997.3
9159.53,-12995.9
9161.31,-12994.6
9163.06,-12993.3
9164.81,-12992
9166.54,-12990.6
9168.25,-12989.3
9169.95,-12988
9171.64,-12986.8
9172.94,-12985.2
9174.21,-12983.7
9175.47,-12982.2
12615.4,-12980.7
12616.6,-12979.2
12617.9,-12977.7
12619.1,-12976.2
12620.4,-12974.6
12621.7,-12973.1
12622.9,-12971.6
12624.2,-12970
12625.5,-12968.5
12626.8,-12966.9
12628,-12965.3
12629.3,-12963.8
12630.6,-12962.2
12631.9,-12960.6
12633.2,-12959
12634.5,-12957.3
12635.8,-12955.7
12637.1,-12954.1
12639.3,-12953.6
12641.5,-12953.1
12643.7,-12952.6
12645.9,-12952.1
12648.2,-12951.6
12650.4,-12951
12652.7,-12950.4
12654.9,-12949.8
12657.2,-12949.1
12659.4,-12948.4
12661.7,-12947.7
12663.9,-12947
12666.2,-12946.2
12668.4,-12945.4
12670.7,-12944.5
12672.9,-12943.6
12675.2,-12942.7
12677.4,-12941.7
12679.7,-12940.7
12681.9,-12939.7
12684.2,-12938.6
12686.4,-12937.4
12688.6,-12936.3
12690.9,-12935
12693.1,-12933.8
12695.3,-12932.5
12697.5,-12931.1
12699.7,-12929.7
12701.9,-12928.3
12704.1,-12926.8
12706.3,-12925.3
12708.9,-12924
12711.6,-12922.6
12714.3,-12921.2
12717,-12919.7
12719.6,-12918.2
12722.3,-12916.6
12725,-12916.1
12727.5,-12916.4
12730,-12916.6
12732.5,-12916.8
12736.4,-12917.7
12740.9,-12919.1
12745.5,-12920.5
12750,-12921.8
12754.5,-12923.1
12759,-12924.4
12763.4,-12925.7
12767.9,-12926.9
12772.3,-12928.1
12777.2,-12929
12782.1,-12929.9
12787,-12930.7
12791.9,-12931.5
12796.5,-12933.2
12801.1,-11814.8
12805.7,-11816.4
12810.3,-11818
12814.9,-11819.6
12819.5,-11821.1
12824,-11822.5
12828.5,-11823.9
12833,-11825.3
